url , matches
http://en.wikipedia.org/wiki/talk , 7
total requests completed: 1
http://en.wikipedia.org/wiki/view , 8
total requests completed: 2
http://en.wikipedia.org/wiki/root , 20
total requests completed: 3
http://en.wikipedia.org/wiki/thread , 7
total requests completed: 4
http://en.wikipedia.org/wiki/slabs , 7
total requests completed: 5
http://en.wikipedia.org/wiki/spring , 7
total requests completed: 6
http://en.wikipedia.org/wiki/lot , 7
total requests completed: 7
http://en.wikipedia.org/wiki/mill , 7
total requests completed: 8
http://en.wikipedia.org/wiki/chose , 7
total requests completed: 9
http://en.wikipedia.org/wiki/split , 7
total requests completed: 10
http://en.wikipedia.org/wiki/explanation , 7
total requests completed: 11
http://en.wikipedia.org/wiki/means , 7
total requests completed: 12
http://en.wikipedia.org/wiki/choice , 9
total requests completed: 13
http://en.wikipedia.org/wiki/shoot , 9
total requests completed: 14
http://en.wikipedia.org/wiki/he , 7
total requests completed: 15
http://en.wikipedia.org/wiki/accurate , 7
total requests completed: 16
http://en.wikipedia.org/wiki/shirt , 8
total requests completed: 17
http://en.wikipedia.org/wiki/ship , 14
total requests completed: 18
http://en.wikipedia.org/wiki/elephant , 11
total requests completed: 19
http://en.wikipedia.org/wiki/apple , 11
total requests completed: 20
http://en.wikipedia.org/wiki/detail , 7
total requests completed: 21
http://en.wikipedia.org/wiki/handsome , 7
total requests completed: 22
http://en.wikipedia.org/wiki/labor , 8
total requests completed: 23
http://en.wikipedia.org/wiki/zero , 30
total requests completed: 24
http://en.wikipedia.org/wiki/happy , 10
total requests completed: 25
http://en.wikipedia.org/wiki/learn , 15
total requests completed: 26
http://en.wikipedia.org/wiki/father , 10
total requests completed: 27
http://en.wikipedia.org/wiki/as , 8
total requests completed: 28
http://en.wikipedia.org/wiki/football , 8
total requests completed: 29
http://en.wikipedia.org/wiki/wave , 35
total requests completed: 30
http://en.wikipedia.org/wiki/compound , 7
total requests completed: 31
http://en.wikipedia.org/wiki/thank , 7
total requests completed: 32
http://en.wikipedia.org/wiki/which , 7
total requests completed: 33
http://en.wikipedia.org/wiki/wet , 7
total requests completed: 34
http://en.wikipedia.org/wiki/because , 7
total requests completed: 35
http://en.wikipedia.org/wiki/iron , 13
total requests completed: 36
http://en.wikipedia.org/wiki/cold , 7
total requests completed: 37
http://en.wikipedia.org/wiki/problem , 39
total requests completed: 38
http://en.wikipedia.org/wiki/joy , 7
total requests completed: 39
http://en.wikipedia.org/wiki/rock , 7
total requests completed: 40
http://en.wikipedia.org/wiki/selection , 7
total requests completed: 41
http://en.wikipedia.org/wiki/lonely , 7
total requests completed: 42
http://en.wikipedia.org/wiki/both , 7
total requests completed: 43
http://en.wikipedia.org/wiki/discovery , 7
total requests completed: 44
http://en.wikipedia.org/wiki/moment , 7
total requests completed: 45
http://en.wikipedia.org/wiki/becoming , 7
total requests completed: 46
http://en.wikipedia.org/wiki/day , 10
total requests completed: 47
http://en.wikipedia.org/wiki/tried , 7
total requests completed: 48
